INFO 2025-09-26 11:04:19,704 basehttp "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-09-26 11:04:19,704 basehttp "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2025-09-26 11:04:19,705 basehttp "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2025-09-26 11:04:19,707 basehttp "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-09-26 11:04:24,805 basehttp "POST /admin/accounts/user/4/change/ HTTP/1.1" 302 0
INFO 2025-09-26 11:04:24,836 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 14535
INFO 2025-09-26 11:04:24,868 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-26 11:06:44,320 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 23
INFO 2025-09-26 11:07:15,934 basehttp "GET /admin/accounts/user/ HTTP/1.1" 200 14335
INFO 2025-09-26 11:07:15,953 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-26 11:08:07,865 basehttp "GET /admin/ HTTP/1.1" 200 8246
INFO 2025-09-26 11:08:10,300 basehttp "GET /admin/ HTTP/1.1" 200 8246
INFO 2025-09-26 11:10:38,937 autoreload D:\blood_donation_system\donors\admin.py changed, reloading.
INFO 2025-09-26 11:10:39,841 autoreload Watching for file changes with StatReloader
INFO 2025-09-26 11:12:44,208 autoreload Watching for file changes with StatReloader
INFO 2025-09-26 11:12:49,025 basehttp "GET /admin/ HTTP/1.1" 200 8889
INFO 2025-09-26 11:12:51,582 basehttp "GET /admin/donors/donor/ HTTP/1.1" 200 14082
INFO 2025-09-26 11:12:51,611 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-26 11:12:58,014 basehttp "POST /admin/donors/donor/ HTTP/1.1" 302 0
INFO 2025-09-26 11:12:58,044 basehttp "GET /admin/donors/donor/ HTTP/1.1" 200 14229
INFO 2025-09-26 11:12:58,067 basehttp "GET /admin/jsi18n/ HTTP/1.1" 200 3343
INFO 2025-09-26 11:13:03,764 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 204
INFO 2025-09-26 11:14:25,757 basehttp "GET /api/donors/donors/?blood_group=O+&city=New%20York HTTP/1.1" 200 204
INFO 2025-09-26 11:14:46,128 basehttp "GET /api/donors/donors/ HTTP/1.1" 200 204
INFO 2025-09-26 11:15:20,136 basehttp "GET /api/donors/donors/?blood_group=O+&city=New%20York HTTP/1.1" 200 204
WARNING 2025-09-26 11:16:29,892 log Not Found: /api/donors/donors/1/
WARNING 2025-09-26 11:16:29,893 basehttp "GET /api/donors/donors/1/ HTTP/1.1" 404 27
INFO 2025-09-26 11:16:35,416 basehttp "GET /api/donors/donors/2/ HTTP/1.1" 200 647
WARNING 2025-09-26 11:17:50,691 log Forbidden: /api/donors/donors/
WARNING 2025-09-26 11:17:50,692 basehttp "GET /api/donors/donors/ HTTP/1.1" 403 29
INFO 2025-09-26 11:23:13,609 basehttp "POST /api/hospitals/blood-requests/create/ HTTP/1.1" 201 126
